GeoID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
12113,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13287836.766267767,13607749.112778509,13928023.423580857,14245870.307367062,14542750.911796879,14820005.59856656,15084007.94919229,15338585.808049992,15586024.574095538,15827670.03500707,16064503.208629489,16296890.8378099,16524795.68584254,16747950.62835543,16966042.73222539,17178701.09343256,17385718.517631028,17588101.79999533,17785760.14861032,17978664.864820212,18166938.67961339,18350628.50988212,18529776.67411189,18704467.70047605,18874795.64560765,19040878.72508959,19202988.047545668,19361937.951150306,19518682.71275136,19674182.204994112,19829401.03294288,19985105.88935351,20141261.400317788,20297632.05441026,20453983.240476992,20610081.22306237,20765733.41619222,20920909.27540916,21075619.55538555,21229876.001099683,21383042.70024772
12115,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38483591.63159266,38842773.791329995,39197862.97618581,39547068.04116677,39890249.55234561,40227274.14296489,40558010.82296592,40882318.105409525,41297277.9976951,41775402.69742801,42296375.16912392,42844430.17529859,43408415.86294347,43980235.131104015,44554060.99039176,45125595.93678864,45691736.00309779,46250586.48384981,46800959.16738671,47342107.85619839,47873958.725497454,48396478.26504301,48910113.539817095,49415416.34970661,49913208.27202492,50404418.167222954,50889779.77270498,51368954.433283806,51841341.720251545,52306354.38634515,52763389.460792854,53212348.63619338,53655015.58648874,54093663.25293758,54530591.70199518,54968122.07621387,55408499.71947238,55853608.24891663,56305248.82243394,56765233.37790547,57234394.17056647
12117,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,30540943.875486866,31299754.946500853,32055898.463956334,32805851.514002442,33548528.270301696,34282873.81054164,35007786.88956927,35717997.00164894,36412562.11886317,37091293.70942943,37753792.304211006,38399412.89052391,39027867.77913156,39638846.150768444,40229598.20433499,40779552.04849444,41295639.30925819,41783630.23874632,42248006.35446286,42692200.44132779,43118445.33800539,43528974.346550845,43925632.53539233,44309987.165348984,44683493.022286355,45047497.25834013,45403292.50191324,45752191.75274618,46095472.629554205,46434369.706081755,46770087.37878824,47103738.60971539,47436161.72244182,47766824.927554175,48097788.12319861,48429797.802705735,48763608.48888038,49100022.11848012,49439873.063195355,49783953.45419701,50132725.440548755
12119,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17259919.110340532,17379458.70537861,17501445.1702961,17629893.39680628,17779777.862200707,18147674.91675705,18585567.905993793,19042316.418484252,19498419.32803033,19944951.41748982,20377533.4298357,20793669.342058517,21193573.79980194,21578337.37335106,21950128.98873854,22308578.62457842,22655985.96222574,22993227.044048563,23321184.548580952,23640792.81166705,23953305.436861802,24259595.462191276,24560091.324189663,24855150.295370102,25145146.85427693,25430483.75658556,25711157.02681916,25985447.2266997,26251202.265209567,26506268.18841835,26748489.131288838,26976579.172233608,27192739.07898281,27400046.825973343,27601586.30100298,27800446.86727656,27999548.497612007,28201117.38636487,28407208.81599196,28619881.67737907,28840423.66983081
12121,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3248130.54806508,3256379.4989729403,3264016.96802871,3271810.3926015897,3279714.06565201,3287682.1547396397,3295668.24605537,3303623.32831701,3311497.95625496,3319243.17231089,3326775.64431732,3334053.60471815,3341051.1936533703,3347753.77547466,3354143.70983475,3360205.01810194,3365919.5849416396,3371255.84245403,3376179.64580352,3380658.089481,3384505.72308249,3387718.39031949,3379679.4183188397,3370691.09317604,3360904.03484964,3350480.53955644,3339525.10322122,3328138.31907303,3316409.31767561,3304426.2117052805,3292292.74709075,3280076.36264617,3267779.9628187,3255388.17470671,3242883.96283904,3230248.33828142,3217463.5575203,3204522.70859859,3195778.14759026,3186665.40858037,3177255.92144176
12123,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1783409.082500334,1766932.799961206,1749489.1344454898,1732153.550134317,1719039.3739352399,1705830.622958765,1692528.636060135,1679131.702343813,1665637.049988727,1652041.467045263,1638438.574904184,1624819.9171186578,1611191.126539843,1597555.145258865,1583970.113705532,1570393.251704869,1556829.1097915731,1543268.2801162628,1529697.626867742,1516103.730051095,1502327.083751938,1488372.987270873,1474294.810293137,1460150.915133135,1446007.2702626851,1431929.942488618,1417987.880057546,1404261.831714737,1390935.043563543,1377891.905914251,1365430.211004458,1353502.2876049872,1341934.316180619,1330816.085053301,1319934.887937452,1309176.907153056,1298432.6324048731,1287517.164379619,1276549.672811309,1265346.874992643,1253783.224129422
12125,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,669234.011568759,670387.548474443,671798.801417887,673024.163474197,674071.200561699,674947.859871149,674834.447374971,674489.185651279,673925.4865513861,673141.243896604,672162.767674281,671007.200900345,669716.161523274,668330.8882612339,666897.359079129,665462.0221359651,664052.747957986,662621.4564753531,661100.1575974941,659787.654220382,658566.91149964,656634.5211799609,654098.291811135,651458.9128942969,649966.436237188,647451.215782211,646315.507062864,644273.202519672,643626.968873706,643198.873217857,642221.93082967,642231.615467172,642361.54512625,642520.930961146,642617.882368111,641789.161840148,641510.6128982471,640902.363285813,639884.51364458,638376.166740501,636260.774423397
12127,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,41843633.54306104,42354342.12530507,42889898.91571851,43442444.85535072,44005016.703368664,44572638.6831695,45141525.873085976,45708734.623608574,46271920.221231416,46829166.46641014,47378616.63509157,47918894.60193981,48448796.370456815,48967174.59455524,49473036.94397108,49965459.71127428,50443712.28547423,50907666.811699405,51360570.5182779,51802020.9735182,52231647.006770186,52649265.63381142,53055585.43232994,53451596.17001666,53838446.23168123,54217377.876705915,54589761.396700494,54957227.10244533,55321495.3873929,55684318.07755975,56047471.81859403,56412434.240135446,56779406.59320312,57148269.018750615,57518904.87769592,57891199.76290245,58265106.58967923,58640841.41193896,59018689.47522322,59398940.13134009,59781313.43369867
12129,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2237265.593320135,2249052.604758349,2259621.617435447,2269997.288674053,2280586.883957729,2291567.0373485303,2302760.869646706,2314032.317640348,2325273.662135763,2336446.927699889,2347378.021452983,2357979.556695032,2368050.8483634833,2377351.245051309,2385643.361322568,2392694.96785152,2398347.790636706,2401094.54755596,2402938.7048134212,2404015.384147182,2404328.57938548,2404010.7997401943,2403243.99116577,2401767.332536859,2399668.6129616243,2397032.476145253,2393931.2147468748,2390384.987583624,2386400.862638594,2381985.802742302,2377152.058361402,2370400.580086479,2364829.667370658,2358900.750106552,2352641.118624868,2346077.943836735,2339237.482449447,2332142.7804769212,2324815.85140613,2317278.387035886,2309255.294599441
12131,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8758074.907240141,8823269.275910532,8888441.295157619,8952991.528988361,9017366.76060658,9084907.839461194,9154502.254061988,9225342.737577545,9296835.260932358,9368535.878906768,9439640.179791331,9509928.384308128,9579216.36909766,9647342.230459241,9714182.58587859,9779634.26798528,9843619.11732817,9906110.47850719,9967099.633328648,10026583.31943962,10084766.3074775,10141655.229092091,10197316.989797961,10251829.78992789,10305282.3198973,10357766.280875491,10409361.56131932,10460091.879869731,10510245.86598643,10578292.38081656,10658946.11549685,10748452.34102049,10844134.53733993,10944071.15026361,11046873.142690731,11151530.803036971,11257306.180720521,11363655.429855771,11469613.76541737,11575450.4527904,11681105.067427859
12133,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632177.6536179553,1632456.9130044507,1632491.478667416,1631741.696147078,1630288.393178036,1628184.721575497,1625487.147101919,1622261.642759592,1618577.4961761031,1614505.15324109,1610140.8495612512,1605545.70068958,1600741.460407352,1595728.969747834,1590516.056220658,1585110.232664728,1579506.652800798,1573649.834553423,1567475.1285225558,1560914.6126475008,1553781.777665622,1546046.193150366,1537818.3296364332,1529237.2875282727,1521852.722939601,1512956.952654118,1505524.68529941,1496672.9800627371,1489201.1347872051,1481595.1420524141,1473834.2809159178,1465845.386513181,1456279.91208953,1448060.3080629678,1439874.241919392,1431730.5499809969,1423699.9559371648,1415835.2014720421,1408184.569936638,1400796.402662245,1393735.602533574
13001,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1425603.669306682,1434392.072859128,1442978.3076056591,1451433.216601762,1450572.8197520322,1449359.381305455,1447808.064705596,1445937.634190097,1443765.0856799271,1441314.1203375978,1438664.017846053,1435827.662552171,1432791.790287296,1429523.4408415458,1425996.301873018,1422183.4435628569,1418051.573886892,1413543.647688176,1408595.932689579,1403143.807945423,1397010.152696097,1390166.4968115,1382722.13292295,1374811.737822837,1366585.428606382,1358191.764637486,1349753.331416489,1341284.81590846,1333977.24005007,1325414.170710095,1317995.262398925,1310465.122920803,1302935.3860542332,1295322.433831434,1286451.271616788,1278771.003384759,1271062.773026348,1263339.809951323,1255614.014803078,1247897.10071944,1240210.354216061
13003,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574085.787420603,574217.121048547,574128.297875362,573906.849661615,573559.26479977,573092.2932640091,572513.559968692,571833.471200802,571063.3360943419,570250.024978655,569495.879659394,568838.847358975,568081.798237627,567209.336420041,566210.252533543,565071.747311838,563779.416873105,562312.9927106069,560057.971618717,557602.7942606581,555466.460140034,552428.059434633,549122.1241312929,546174.947888757,542996.007963421,539006.876433098,535472.532605243,531815.347717631,527461.682765876,523722.242014828,520029.690586186,516422.09963833296,512870.93296534603,509329.86373188,505752.05020409904,502089.88839662,498327.57565019396,494400.733402818,490279.724183459,485934.465543868,481322.37020082003
13005,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,822142.654145802,828856.097082208,835504.650956016,842042.709763199,848467.850015349,854778.1857109799,860972.3566987009,867051.432064862,873016.966293694,878870.376196624,884605.88848715,890221.8686030321,895704.210287668,901033.862510625,906194.0409569159,911168.0544873879,915948.4609491989,920564.0264197451,925052.057826069,929449.287410351,933782.94365035,938081.8499602419,942341.454344262,946548.99279931,950691.8382447831,954757.5556567,958736.6245977461,962630.5772840009,966443.609299731,970179.8095371469,973843.178166105,977436.001309476,980954.021499976,984391.3276664831,987742.0739119679,991000.4461531959,994160.979953255,992642.9056213391,991055.249306299,989390.64735693,987647.0708135209
13007,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,309361.44879798737,305187.5991396383,300901.88437270443,296559.9522792308,292163.6650919691,287733.2289408837,283249.2600439784,278714.8489049146,274133.318008363,269508.1689826487,264874.1717900001,260213.792114429,255547.5740010729,250866.1315706869,246180.3378000991,241490.7937313731,236799.51026180142,232114.4282679974,227445.7797328868,222804.7929108226,218179.12996356623,213579.8602291026,209007.228171684,204457.35665867582,199925.83202106008,195407.0037781151,190896.90291823162,186402.3885267973,181933.91250657738,177502.9403098955,173121.7792352983,168801.4956817029,164544.8554676317,160351.9502744868,156221.926464135,152153.0798506696,148143.3244948377,144191.61581056408,140302.2302997733,136467.4189403208,132673.0186424114
13009,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3399280.236929343,3420463.008065452,3440262.3380280524,3459694.802759273,3478748.5799015597,3497413.294558507,3515681.716495375,3533527.936745779,3550915.6364933057,3567812.946579919,3563831.7337055192,3558238.584854139,3551274.1479769982,3543176.474373339,3534198.3038389497,3524597.6626867107,3514543.913755765,3503834.7070781514,3492170.681333981,3479248.069226319,3464415.687223862,3447501.654217209,3428835.143029677,3408860.009642959,3388039.965491179,3366844.34880985,3345665.967639236,3324574.8776299898,3303559.515381289,3282697.631951896,3261962.361874461,3241344.5112068467,3220871.659564142,3200571.831942307,3180477.1315795877,3160619.308774629,3141027.832754313,3123171.109031643,3106096.796865704,3089264.6966863447,3072546.281571515
13011,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1371927.0757051478,1379093.61740716,1385231.9929851019,1390578.665737037,1393993.4098876761,1396781.943650845,1398941.977882588,1400572.836470854,1401537.070038025,1401861.289257006,1401714.537350316,1400781.627609281,1399108.3503663712,1396748.722967206,1393761.715736079,1389342.510117958,1384435.803415651,1379927.270365443,1374084.066476242,1367815.698842151,1360998.498929135,1354517.855031837,1346646.004474113,1338292.87547089,1330343.4403260471,1321928.7229776578,1312222.260614176,1303095.452320247,1293784.037649793,1283560.05997803,1274323.447031314,1265289.180094775,1256442.808238924,1247736.694431046,1239123.206096383,1230553.528005994,1221983.6943531139,1213392.8041558699,1204765.2402677168,1196084.705090616,1187245.578943105
13013,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6441630.376249167,6606194.714823483,6771972.663043284,6936312.300424047,7089915.955173977,7236125.998238083,7377040.378447434,7513965.98471271,7647670.944837776,7778484.4855583515,7906796.105196987,8032744.263383348,8156392.413494441,8277590.903314073,8396236.78726782,8512197.944879452,8625353.274238842,8735690.199190697,8843217.688850693,8947939.083090732,9050111.42305401,9149749.533168435,9246941.7201708,9341804.819912508,9434457.820002025,9525025.88479181,9613625.335085161,9700295.388927368,9785105.442289332,9868101.711853497,9949330.848296529,10028842.907840945,10106704.540446248,10182986.525919247,10257760.197185861,10331097.263376258,10403068.961805606,10473743.493168917,10543188.512477873,10611471.971267123,10678178.86230644
13015,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9228629.50287338,9274504.810145522,9317360.176712448,9358939.714386499,9404523.86561232,9452856.023221964,9504158.411741659,9556051.973548396,9607697.362600243,9658377.04315212,9707495.108687432,9754522.993568297,9799031.330138698,9840638.385431014,9879035.407114524,9913957.871772945,9945183.859443378,9972542.60657778,9995899.675297633,10015151.133461988,10020213.599392684,10021257.89426211,10018462.843588697,10012041.90996654,10002212.951430935,9987955.311581183,9970561.912830899,9951693.867211543,9928253.513746476,9901972.146476157,9872959.78489869,9841383.412287788,9807633.321324682,9774588.262163088,9737703.401382636,9699982.799411932,9661861.741902635,9623749.127967762,9588695.651439356,9551712.597590402,9515581.778502515
13017,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1372019.1544239752,1367601.204019369,1362266.8882018558,1356123.1467020952,1349237.8073727181,1341680.6388882652,1333528.72195928,1324882.942596994,1315851.851454512,1306546.132411061,1297171.2326048538,1287809.825643262,1278418.0541055882,1269034.577685644,1259509.8738027539,1249784.455153673,1239530.221081917,1229295.453845641,1218795.145213261,1207752.335737746,1196637.915600505,1185188.795930936,1173497.836229295,1161395.860849228,1149499.959126837,1137709.195232265,1126109.756423007,1114673.322458978,1103341.978694147,1091821.6635777978,1080570.697467101,1069860.734092147,1059068.392437642,1048205.703100064,1037286.1415336281,1026323.190072314,1015327.726070217,1004300.2061948001,993238.2600035421,982139.227298732,971043.072331702
13019,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1427674.7784911671,1424863.2246099762,1421837.525942144,1418160.864160861,1413833.8473623358,1408857.51954618,1402218.8999503609,1394949.8394583971,1387012.495856211,1378433.0637671351,1369302.3247738539,1359617.6368049071,1349272.899315841,1338429.927953274,1327120.8431149968,1315378.214524753,1303227.765857921,1290666.5043727648,1277684.112878537,1264270.132664253,1250451.237308277,1235977.519649403,1222171.431692884,1207294.956242148,1192507.689295135,1178520.2231444041,1163689.827066069,1149682.9552739249,1135794.980039349,1121885.121623593,1107033.086658536,1093194.163814951,1079347.102872227,1065507.618795209,1051690.001092258,1037909.3477727361,1024181.008962115,1010518.9698895321,996937.071857572,983449.420915613,970014.198527401
13021,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10607179.051607685,10594620.070921272,10584857.787506137,10573396.26765327,10560149.167789325,10545029.45821418,10527942.140387744,10508762.47886058,10487580.634793142,10463934.076741116,10437922.173104273,10409435.502711598,10378511.17605923,10345199.759464454,10313936.875789708,10275931.035264518,10240092.576631732,10196544.01731726,10155603.685807534,10110947.777487615,10059404.744402375,10008373.000814695,9950995.822341904,9895484.212708456,9839643.104366403,9783466.155874882,9722310.190625548,9667086.299925648,9612387.541793957,9558241.584518004,9500177.147573521,9447389.04833514,9394270.21573303,9342134.33401907,9289926.72996792,9237391.188307418,9184276.233695088,9130361.97737818,9083768.242848689,9035550.02370007,8985600.388767915
13023,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,939638.566303477,947326.248416553,954179.8991134199,960321.103915547,965842.9642367898,970863.2769838771,967675.8984330399,965286.7095570749,961954.3743563441,957961.4652944739,953644.7423537669,949263.1796440579,944947.548658574,940793.972817035,936902.4887319941,933374.4154951181,930258.9188762441,927391.780243511,924551.971409932,921514.461864232,917987.181138439,913800.4870280119,909020.175170205,903767.9830745549,898171.5342879149,892360.0029167171,886453.88512243,880534.6681661811,874674.6626304591,869046.384417697,863634.904255974,858396.8886021501,853527.4221423881,848895.772181026,844474.270389433,840234.4752785249,836150.531836593,832209.274862961,828400.407913578,824713.218868999,821115.0402240771
13025,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1284544.556324312,1290882.4863395658,1297005.12115073,1302784.172273579,1308215.800861123,1310457.078275257,1312313.7448638591,1313848.795730816,1315013.1345974458,1316054.479870523,1316766.760474233,1317212.909329392,1317303.526042391,1317119.374629553,1316228.548715736,1314578.683377241,1312130.5918497301,1308899.817537398,1303253.3327484769,1296936.471784112,1289849.257755768,1283690.13865667,1275126.091487434,1265915.894795969,1257770.867657156,1247386.641174422,1238120.240277316,1228307.34426517,1216340.975493646,1205534.89259395,1194280.08596887,1180929.69517062,1168822.13903879,1156405.799740116,1143828.806375765,1131173.6800347401,1118467.380729983,1104179.3050783211,1091504.08437841,1078853.216732267,1066191.964572113
