Latitude,Longitude,facility_id,facility_label,geometry
42.083448,-71.417221,18b44ab5-c1b7-48d3-986b-30734f05767e,WTS,POINT (-71.417221 42.083448)
41.79801,-71.040053,9b5b7a15-a994-428d-ab8a-c2926088c2d5,WTS,POINT (-71.040053 41.79801)
42.58885,-72.024871,579fbf58-c61b-4673-8851-d9e41727724c,WTS,POINT (-72.024871 42.58885)
42.443191,-72.78605,de42a859-5a9d-495d-abf5-fa314db7c8a2,WTS,POINT (-72.78605 42.443191)
41.48096,-70.756949,116aab37-b3c6-47f7-b78e-8e3c1bd8a612,WTS,POINT (-70.756949 41.48096)
42.060299,-72.865962,ef65ff41-fa6e-4283-af02-0e4301cf3071,WTS,POINT (-72.865962 42.060299)
42.248639,-73.331552,9b43522d-b118-4d20-a626-9b446248326b,WTS,POINT (-73.331552 42.248639)
42.576029,-72.610072,0b6536d1-484c-462c-8ddf-9d46fc5270e1,WTS,POINT (-72.610072 42.576029)
42.623129,-71.502582,b977a753-5e62-455b-9abd-72068538720b,WTS,POINT (-71.502582 42.623129)
42.349127,-72.595752,e5d7db06-850c-42d6-bc5a-be7f5a7fb4cc,WTS,POINT (-72.595752 42.349127)
42.065127,-72.398538,d6c36704-b266-43c1-9115-9d6c58defc92,WTS,POINT (-72.398538 42.065127)
42.609001,-73.288084,43e7a8a0-c0bb-4b2d-ab76-06394b964b06,WTS,POINT (-73.288084 42.609001)
42.11448,-70.825152,3472edff-db82-4a21-b0f9-6097b1f44e30,WTS,POINT (-70.825152 42.11448)
42.452617,-71.226639,702f570b-771a-46cd-9f23-65ae00d645ee,WTS,POINT (-71.226639 42.452617)
42.043666,-70.901693,0db3bad9-6d68-463b-9307-acd9e012c620,WTS,POINT (-70.901693 42.043666)
42.509129,-71.589371,b58fc43e-9839-46e8-b158-c20d6ba7c3a3,WTS,POINT (-71.589371 42.509129)
41.69844,-70.096162,433bc5af-2d07-4051-9e2c-30dbae7d3c91,WTS,POINT (-70.096162 41.69844)
42.389286,-72.607269,589ca8fd-85e5-482f-b99f-ecfcac7060a3,WTS,POINT (-72.607269 42.389286)
42.693796,-72.826951,77715fa6-fb02-4c89-93bb-924447efdd26,WTS,POINT (-72.826951 42.693796)
42.246959,-70.917061,2911b99c-f01d-4b62-a149-1142866ccd6c,WTS,POINT (-70.917061 42.246959)
42.420429,-73.133392,2e5283fa-78dd-4dc5-800d-76ec3f8ff1f2,WTS,POINT (-73.133392 42.420429)
42.216789,-71.413072,9e5be8ee-e050-4c83-9c66-7f005308acf8,WTS,POINT (-71.413072 42.216789)
42.32829,-71.073832,c1852b41-b0f5-435a-a130-a0c0e4789106,WTS,POINT (-71.073832 42.32829)
42.397659,-71.544362,03b9eede-2358-492d-a2b0-ca693d772600,WTS,POINT (-71.544362 42.397659)
42.233673,-72.873774,4a156793-249e-4016-a6c9-868935fe33f9,WTS,POINT (-72.873774 42.233673)
42.714319,-70.841212,15025098-bc4d-4d08-bcaf-57e5d5da4108,WTS,POINT (-70.841212 42.714319)
41.976571,-70.712045,d67fb38c-466e-426c-be60-2ef6f2cb9329,WTS,POINT (-70.712045 41.976571)
41.87545,-70.945031,e010bea7-fc5d-48bc-a30f-68beb1ff5eb1,WTS,POINT (-70.945031 41.87545)
42.35461,-73.243652,2c8b133d-f8e4-41e2-8309-bc9bbc47d846,WTS,POINT (-73.243652 42.35461)
42.49574,-71.729522,35475706-20f0-4fb0-9a3d-7b2bd3f616e5,WTS,POINT (-71.729522 42.49574)
42.436646,-72.483581,99f95c51-4cbf-437a-959d-b9d2d73744ed,WTS,POINT (-72.483581 42.436646)
42.448701,-71.27743,54adaa65-749c-4d3d-80b6-b3a4f3866281,WTS,POINT (-71.27743 42.448701)
42.554749,-71.526492,4c500eca-dd14-4c25-b698-7de5be994432,WTS,POINT (-71.526492 42.554749)
42.05613,-72.591271,1f0041e2-8aa1-438b-86c0-e549e055ee6f,WTS,POINT (-72.591271 42.05613)
42.172399,-72.457915,656da385-bc47-4f87-861f-b9e3138bc5ba,WTS,POINT (-72.457915 42.172399)
42.454542,-70.95724,1377a92d-811d-488d-94bd-f968e33f26f4,WTS,POINT (-70.95724 42.454542)
42.591916,-70.803468,5757d8dc-3331-4411-b1e0-3456a52ccefa,WTS,POINT (-70.803468 42.591916)
42.513509,-70.858022,990b1c83-1c26-4530-9fd2-db9995b0fa47,WTS,POINT (-70.858022 42.513509)
42.111699,-70.708442,f43aeb9d-45de-4777-b65d-7a4436b1f665,WTS,POINT (-70.708442 42.111699)
41.62819,-70.477411,1b1531d4-b5b7-4347-9ed8-4e842aa9cb87,WTS,POINT (-70.477411 41.62819)
41.693395,-70.83311,8b75aca7-d30d-46b6-b106-8c16677579e6,WTS,POINT (-70.83311 41.693395)
42.196439,-71.330731,518f195c-f9e5-4b22-b20d-ebdd31a3c42f,WTS,POINT (-71.330731 42.196439)
42.718509,-70.977592,c10f53df-3784-44f9-9234-95ab46b5c3f3,WTS,POINT (-70.977592 42.718509)
42.744006,-71.175107,f8bb11bb-2a25-4dca-8710-193fc535d141,WTS,POINT (-71.175107 42.744006)
42.394689,-71.152271,3464006c-60ff-4a08-ba99-c2fefb298e4b,WTS,POINT (-71.152271 42.394689)
41.928299,-70.834712,576a5580-20e9-4daf-8b8c-ef2cab037e1e,WTS,POINT (-70.834712 41.928299)
42.348728,-73.014269,962b76ec-8c03-45c1-bdac-fe08896bbc51,WTS,POINT (-73.014269 42.348728)
42.571212,-71.005558,ef20f9f5-364b-4351-917a-e1c997adcda1,WTS,POINT (-71.005558 42.571212)
42.212402,-71.73974,c136ada9-ca6b-4d0c-b2ea-b9f20acb7910,WTS,POINT (-71.73974 42.212402)
42.17243,-71.352311,2b9ca926-60f3-4350-aa1a-5530239fea21,WTS,POINT (-71.352311 42.17243)
42.722021,-72.941785,f7915b9d-be53-4900-baf3-6875fa938380,WTS,POINT (-72.941785 42.722021)
42.588535,-72.558618,facdeca5-d684-4924-b7bc-204d68228e00,WTS,POINT (-72.558618 42.588535)
42.17691,-73.242692,e20edd72-e468-4ac7-8edc-2fab376eb541,WTS,POINT (-73.242692 42.17691)
42.099539,-73.465565,07e0b321-2a18-4a9f-9769-94d6d5b9d40b,WTS,POINT (-73.465565 42.099539)
42.27554,-71.259561,31e5874e-f3a6-41be-b4bc-a1fb6f74e524,WTS,POINT (-71.259561 42.27554)
41.664499,-70.950302,c7c9b147-3486-497a-aac4-72251d4e260a,WTS,POINT (-70.950302 41.664499)
41.93454,-71.129952,69690078-08dc-49b6-a102-dbf4ce18f130,WTS,POINT (-71.129952 41.93454)
42.511016,-72.341546,15ed0797-b125-4aff-920a-8fe863fbf48a,WTS,POINT (-72.341546 42.511016)
42.784319,-70.867152,0f88fd42-7802-475d-9255-9321fd34f485,WTS,POINT (-70.867152 42.784319)
42.121859,-71.340961,17728551-5e81-4673-912b-d8948636b0b7,WTS,POINT (-71.340961 42.121859)
42.698707,-73.108874,e1bca6b6-4284-4f77-8052-b9dcbf34f504,WTS,POINT (-73.108874 42.698707)
41.985259,-71.319042,ced3de28-4284-4001-bf2f-8bfa6ec21e59,WTS,POINT (-71.319042 41.985259)
42.247479,-72.074112,7f4e3d92-cb7f-4547-a0c7-f7b3ecce2221,WTS,POINT (-72.074112 42.247479)
42.30092,-72.655732,5a92d30f-0e49-4d16-8dca-9e7efabe8d34,WTS,POINT (-72.655732 42.30092)
42.294159,-72.716692,3b777786-1a21-4b2b-a4bb-c12773bfc556,WTS,POINT (-72.716692 42.294159)
42.332929,-72.657542,6802d08e-6cb2-4428-946e-730eb2742bba,WTS,POINT (-72.657542 42.332929)
42.701369,-72.476481,4f0d0802-70e0-4014-9863-6eacd0d7639b,WTS,POINT (-72.476481 42.701369)
42.75113,-71.109382,c1671a1e-1b0c-4164-9923-33a94671557a,WTS,POINT (-71.109382 42.75113)
41.43889,-70.575352,b149ec8f-5562-47f8-bec1-474dfedf79e9,WTS,POINT (-70.575352 41.43889)
42.59224,-72.296821,c0550e47-4c94-465e-bf0f-e8bba733ed48,WTS,POINT (-72.296821 42.59224)
41.775499,-69.999029,35698def-7e4f-401f-b02d-1f6093d218b6,WTS,POINT (-69.999029 41.775499)
42.20501,-73.105202,5e4a4368-ebf1-416c-a5b4-8d3e575e6f0b,WTS,POINT (-73.105202 42.20501)
42.191939,-71.897281,56ba3399-8c3c-4d91-b3c5-3971d5fcce1f,WTS,POINT (-71.897281 42.191939)
41.259011,-70.048174,9f8fa418-e7cb-4006-9658-2d0c065a36b0,WTS,POINT (-70.048174 41.259011)
42.049855,-70.801888,9a4ee429-95b3-4f0f-9559-d6a706b3f205,WTS,POINT (-70.801888 42.049855)
42.695759,-71.618361,088f6a2c-9b9e-48ad-b9dc-c3445bd0ff59,WTS,POINT (-71.618361 42.695759)
42.438774,-73.124164,982cd87b-8c22-43cb-aca2-ba61de1aa0fe,WTS,POINT (-73.124164 42.438774)
42.488674,-72.186414,6e63a124-68ae-4ef3-9f22-bd958162a2f5,WTS,POINT (-72.186414 42.488674)
42.551018,-72.127672,9aa31711-c30e-4d98-bb31-b04466d5bed0,WTS,POINT (-72.127672 42.551018)
42.09139,-72.590922,d0a3e0b7-8d65-42b6-aaa1-b76e0e1890ae,WTS,POINT (-72.590922 42.09139)
42.51727,-72.898502,422ad70c-71df-413f-8313-dac7551e22ee,WTS,POINT (-72.898502 42.51727)
41.89115,-70.582402,e9a426ed-3c99-46ac-b8a9-41387b19526a,WTS,POINT (-70.582402 41.89115)
41.974913,-70.793012,ecd5f5a4-122c-4ef4-9544-051e83ab438c,WTS,POINT (-70.793012 41.974913)
42.350709,-71.498232,2d3ccd17-c90a-4679-ad77-1a2fd8344edc,WTS,POINT (-71.498232 42.350709)
42.061976,-70.191642,ce72873c-8d01-451c-8a07-95d0471ddeb2,WTS,POINT (-70.191642 42.061976)
41.928029,-71.062302,15cbd888-919e-4ae2-9a97-84a854a7bc20,WTS,POINT (-71.062302 41.928029)
41.8162,-71.226234,aba3bf38-046a-452d-85a7-4752cb1fe25a,WTS,POINT (-71.226234 41.8162)
42.088947,-70.897599,1e823281-9a5f-43ed-81a8-37f577304972,WTS,POINT (-70.897599 42.088947)
42.649257,-70.625594,c57c0775-0404-4dc4-9763-2eb599f8bcbb,WTS,POINT (-70.625594 42.649257)
42.675659,-72.927541,b792d24e-9e82-4fac-af3a-69010b3e9f2e,WTS,POINT (-72.927541 42.675659)
42.673621,-72.186853,d09a13bb-4771-4e5e-ae1a-e7d211a62104,WTS,POINT (-72.186853 42.673621)
42.171779,-72.872531,c73e131b-08d0-45d0-8363-3a2025492086,WTS,POINT (-72.872531 42.171779)
41.68892,-70.136462,25a4b35a-ed00-418c-903f-695152a0f80c,WTS,POINT (-70.136462 41.68892)
42.500139,-70.925712,db2bda75-4ad1-4fc6-99b4-c7f7d3249af5,WTS,POINT (-70.925712 42.500139)
42.107969,-73.108831,640a3da0-7308-472f-92b9-602d1e0b1756,WTS,POINT (-73.108831 42.107969)
41.736086,-70.49201,5b15a7cc-01c1-4e3e-8e34-2b8e75e31e0a,WTS,POINT (-70.49201 41.736086)
42.58014,-73.001159,16cfac64-003b-4f10-a9be-b926e9c4fde4,WTS,POINT (-73.001159 42.58014)
42.176759,-70.728131,4fbde029-e61d-465d-b68b-c70a754945cb,WTS,POINT (-70.728131 42.176759)
42.090919,-73.373901,49245fe6-5d85-454a-85bb-0a6ee120da6a,WTS,POINT (-73.373901 42.090919)
42.261429,-71.364242,db689750-6af3-4ef4-8561-8177a5706d5a,WTS,POINT (-71.364242 42.261429)
41.72858,-71.174881,5e6cf346-9b3e-4624-b41b-ef0fd5c11ceb,WTS,POINT (-71.174881 41.72858)
42.21735,-72.559301,212f1442-b352-43d4-ae94-54320d0cffa4,WTS,POINT (-72.559301 42.21735)
42.216076,-72.73027,0c4aa311-18ac-4e3a-810d-c6327d17e9d0,WTS,POINT (-72.73027 42.216076)
42.287999,-71.526181,56b89ee2-aae8-4285-931a-fefe90c57319,WTS,POINT (-71.526181 42.287999)
42.104039,-72.032332,232f7173-15a0-418a-a36c-98a5e860efd7,WTS,POINT (-72.032332 42.104039)
42.04226,-72.778281,d22649cc-0022-4404-9d97-512361cd0afb,WTS,POINT (-72.778281 42.04226)
42.23075,-72.011876,877ce1b0-b8d2-43ad-88b9-e1f8c50d9084,WTS,POINT (-72.011876 42.23075)
42.752189,-71.108925,a43b07db-9092-4d35-a309-9024983c2c54,WTS,POINT (-71.108925 42.752189)
42.294359,-73.324912,64a26370-e3cc-4e82-9167-e6cd59106ef3,WTS,POINT (-73.324912 42.294359)
42.044259,-72.116622,0f3597aa-7d37-45e1-89ea-23df6a585a32,WTS,POINT (-72.116622 42.044259)
42.36294,-71.385601,403a3183-7913-4db6-97cd-00a60afbd799,WTS,POINT (-71.385601 42.36294)
42.146319,-71.713302,8ac2b960-20ec-40c8-9ea2-ea80ebaa59b7,WTS,POINT (-71.713302 42.146319)
41.452268,-70.606871,3e7beaad-71bf-4e01-8a05-4d4c0408d3fc,WTS,POINT (-70.606871 41.452268)
42.07677,-73.012281,d8e78d20-4529-43dc-8dc5-638f9da8d65e,WTS,POINT (-73.012281 42.07677)
41.983369,-70.04434,7cb9f90f-9a81-435c-a659-ef18340a0d33,WTS,POINT (-70.04434 41.983369)
42.218349,-73.198902,0cefb4e5-85b6-4939-a130-9c6a641dd04d,WTS,POINT (-73.198902 42.218349)
42.399078,-72.508705,46b2bfc0-3793-44e3-97aa-17536d4f5e25,WTS,POINT (-72.508705 42.399078)
41.765299,-70.500367,dc10e016-9539-4b9f-8b2b-2c98ca843de1,WTS,POINT (-70.500367 41.765299)
42.080759,-72.227731,3e3c4a4f-ad45-40ff-967b-09bad31595d5,WTS,POINT (-72.227731 42.080759)
42.19831,-72.226902,2d5eb521-0e06-4661-8792-55bf7c08f4b4,WTS,POINT (-72.226902 42.19831)
42.689956,-72.339665,b568e004-d6f0-410d-8164-66449fceba02,WTS,POINT (-72.339665 42.689956)
42.383549,-73.122452,9d6a96d2-4d79-4f18-97d0-66cb70249f9c,WTS,POINT (-73.122452 42.383549)
42.363019,-71.380902,4ad0d565-b7c7-4b06-9cbe-af2c0ce5bde8,WTS,POINT (-71.380902 42.363019)
42.06981,-71.857871,9d0e67ed-7ae7-46c5-9463-31648e17ca81,WTS,POINT (-71.857871 42.06981)
42.292619,-71.271661,7a1674c1-23bf-4ab5-9bfd-5110eedd33e3,WTS,POINT (-71.271661 42.292619)
41.948702,-70.047329,233237c2-59d2-4d2b-9c4a-c31a6ca22ef2,WTS,POINT (-70.047329 41.948702)
42.541883,-72.381464,7c15f358-8e22-4172-992a-946227e3ee63,WTS,POINT (-72.381464 42.541883)
42.007959,-71.026021,28896bbe-e996-4c03-876a-c9a8bf2f2d02,WTS,POINT (-71.026021 42.007959)
42.320637,-73.368457,005d95c3-b07a-4a3f-9bc2-9e0702a8f203,WTS,POINT (-73.368457 42.320637)
41.410299,-70.668381,8cf5dffc-9a9f-41c8-bd59-da0400215edf,WTS,POINT (-70.668381 41.410299)
42.14665,-72.742573,298e30d8-da26-460b-b7dd-184a07ced8d5,WTS,POINT (-72.742573 42.14665)
42.318349,-72.762672,47aa5706-2549-4542-a552-2e5b1e5eddb7,WTS,POINT (-72.762672 42.318349)
42.535867,-71.853896,42e20773-b5f4-483f-a7b1-bcf4213551d4,WTS,POINT (-71.853896 42.535867)
42.378619,-71.282862,34c7c4a9-e5fd-4e90-876f-d1c6df333e6c,WTS,POINT (-71.282862 42.378619)
41.57082,-71.082751,2733cbe6-9e4e-481f-8e87-79a7e0f15fe3,WTS,POINT (-71.082751 41.57082)
42.445144,-72.621454,76fde460-e965-408c-9dea-9cc0d7d85d7a,WTS,POINT (-72.621454 42.445144)
42.191667,-71.758974,a1fb0684-b334-4197-8c06-022aa984a46d,WTS,POINT (-71.758974 42.191667)
42.15151,-72.427162,4cb8b979-e3e0-439f-b213-6ef93642cabd,WTS,POINT (-72.427162 42.15151)
42.382584,-72.689975,c63c68bb-39e7-4f1f-a524-123b6b3a4556,WTS,POINT (-72.689975 42.382584)
42.730534,-73.204838,61452705-cb30-435f-8c3e-cbee3caf2fdf,WTS,POINT (-73.204838 42.730534)
42.685129,-72.084743,5a8d23fb-7719-4d97-a097-ac68e8ce4cfe,WTS,POINT (-72.084743 42.685129)
42.4626,-71.134212,7c65988c-fda2-473b-a49f-dfca5abd982d,WTS,POINT (-71.134212 42.4626)
42.505894,-73.061838,3dc1a39d-faed-4b0d-8774-a8af751b66c6,WTS,POINT (-73.061838 42.505894)
42.452697,-71.06886,956bfc28-c412-4ad3-ba92-1a553dd37404,WTS,POINT (-71.06886 42.452697)
42.373077,-72.91416,12d99137-0413-4dcd-991f-90814e9affb4,WTS,POINT (-72.91416 42.373077)
41.68666,-70.215532,dbe3e6bd-a6e5-4e6e-9073-e6fb397d1f7e,WTS,POINT (-70.215532 41.68666)
41.685116,-70.220178,7026d156-2f72-49ac-8cf8-ca6d83b2335f,WTS,POINT (-70.220178 41.685116)
44.393309,-68.086592,fd0ed940-9978-46c2-82dc-c0994fc39c13,WTS,POINT (-68.086592 44.393309)
45.1929,-69.454221,1c1c24ab-d7f5-46e3-9bb0-442558c6a8b6,WTS,POINT (-69.454221 45.1929)
43.531929,-70.909101,c8a9a576-a50c-4efe-9cfd-960cd0e8a37a,WTS,POINT (-70.909101 43.531929)
43.468901,-70.726481,be87190a-e4f6-40ad-9eb2-4829df65cf7c,WTS,POINT (-70.726481 43.468901)
47.082899,-69.043022,7b7ca402-4957-495b-aca2-37d6f1947674,WTS,POINT (-69.043022 47.082899)
44.068649,-70.246012,cc4d1734-1d4d-42bc-bd2c-742c58b7e4e1,WTS,POINT (-70.246012 44.068649)
44.634772,-70.754959,f0c7da55-7d05-4367-8042-23c35c97c38b,WTS,POINT (-70.754959 44.634772)
46.66714,-68.399071,162749c5-0972-4870-aac4-12f377a0d735,WTS,POINT (-68.399071 46.66714)
43.437739,-70.533551,900fbcf7-c951-4026-8f4a-212641e1b8d5,WTS,POINT (-70.533551 43.437739)
44.961414,-69.637133,a79134bf-d5b7-4222-9957-7cd9828c4969,WTS,POINT (-69.637133 44.961414)
45.143229,-67.397312,c490aea7-8ea7-4221-82c1-301bce5428a2,WTS,POINT (-67.397312 45.143229)
43.810279,-70.861592,fa3755db-b61b-45b5-9f4d-1bed9232a9c0,WTS,POINT (-70.861592 43.810279)
44.417589,-68.262471,deb8b893-4fdb-454e-b0a5-127e65fd9abe,WTS,POINT (-68.262471 44.417589)
43.518072,-70.407656,94e51e7f-f05f-4a6c-8161-bbadf8f5c7d3,WTS,POINT (-70.407656 43.518072)
44.425919,-69.008042,ccd51dfb-363b-4305-8e77-9b724387fef7,WTS,POINT (-69.008042 44.425919)
44.465969,-69.832312,3ee48dd0-7a9a-417a-8cfe-79851df779d5,WTS,POINT (-69.832312 44.465969)
43.266889,-70.864731,e2704ad6-56ae-4e12-9887-ec7015f85f6f,WTS,POINT (-70.864731 43.266889)
44.480749,-70.794032,33150f30-6f8d-4299-8b75-06bf866bdac3,WTS,POINT (-70.794032 44.480749)
43.469969,-70.472392,a2ed161d-84e0-436d-933b-2f8cb09c453d,WTS,POINT (-70.472392 43.469969)
45.05882,-69.881021,2091f622-517a-4532-96e8-477a7443f0b2,WTS,POINT (-69.881021 45.05882)
44.41311,-68.589561,ac62c954-b3bc-4ca5-9d58-6cbd22f4a0ca,WTS,POINT (-68.589561 44.41311)
43.879669,-69.622192,c5600a5e-5a23-4523-8326-65a9cd5b4ed3,WTS,POINT (-69.622192 43.879669)
46.448654,-67.867307,d0ed130d-9fa4-45a1-b3ab-b4b006b32d2b,WTS,POINT (-67.867307 46.448654)
44.05428,-70.704261,1b442100-0706-446b-ab32-d772bc3ab0a6,WTS,POINT (-70.704261 44.05428)
43.962302,-69.513802,0f358b2d-2ffc-499c-98e8-bd20561c646e,WTS,POINT (-69.513802 43.962302)
44.542066,-69.16535,39d92a3b-e62c-448d-bbd1-a27dd13f7401,WTS,POINT (-69.16535 44.542066)
43.942089,-70.895252,2a005128-b736-4ce8-aec0-dec0d5b95fa9,WTS,POINT (-70.895252 43.942089)
44.351275,-70.282324,78839a03-cda7-4c07-a10f-b4344627df26,WTS,POINT (-70.282324 44.351275)
44.595059,-68.768831,3403a471-3f47-4ee3-8b2d-7aed543d183c,WTS,POINT (-68.768831 44.595059)
45.207711,-68.433499,878080e5-31a6-440e-a7d0-f52536acf148,WTS,POINT (-68.433499 45.207711)
44.658279,-69.359612,74acb16f-95a3-4d44-b3ff-616f1eec8d6b,WTS,POINT (-69.359612 44.658279)
43.86407,-70.132122,b00f29d4-d2c2-4112-a336-c260e2f5138f,WTS,POINT (-70.132122 43.86407)
43.61536,-70.508662,29491a53-ab02-4367-8915-64e1a0a6aa00,WTS,POINT (-70.508662 43.61536)
45.184956,-67.279312,ae09ff0e-97ce-41c3-bdee-06e5e05596ab,WTS,POINT (-67.279312 45.184956)
44.43604,-70.308282,916fa433-d8bc-463e-884f-8cd3e8173762,WTS,POINT (-70.308282 44.43604)
43.586199,-70.242632,6013eb9d-c707-4991-8807-96fb53fadd6d,WTS,POINT (-70.242632 43.586199)
45.07763,-70.212821,d3e01a7c-30e5-43cc-9e43-f5c417928d46,WTS,POINT (-70.212821 45.07763)
44.629723,-70.451832,3031f1fa-1d5f-4a8e-a296-5734bc3bd830,WTS,POINT (-70.451832 44.629723)
43.98835,-70.545822,1b74363e-2278-4054-99fa-f759a847581e,WTS,POINT (-70.545822 43.98835)
44.423259,-68.807382,f79d08c1-7d68-44a8-b134-6c975f2547e6,WTS,POINT (-68.807382 44.423259)
45.016469,-69.027821,e959909f-de5c-444d-9047-32a7fbd99c05,WTS,POINT (-69.027821 45.016469)
43.740829,-70.120001,50666d75-aa63-4868-bf30-0dde464811d9,WTS,POINT (-70.120001 43.740829)
44.657639,-67.950434,ca03b7b0-f808-4261-af4a-0e5c08d099b0,WTS,POINT (-67.950434 44.657639)
44.428319,-69.538182,d280712c-2a9c-4ecd-855a-e134b06a735d,WTS,POINT (-69.538182 44.428319)
43.714009,-70.813291,88dc806f-4ac5-4663-be67-4bb8ec9bcda3,WTS,POINT (-70.813291 43.714009)
44.63637,-69.507652,39651ded-c534-4be5-ae78-be09178f224a,WTS,POINT (-69.507652 44.63637)
44.056899,-70.294262,1a09f6c1-742c-4adb-968e-8d93620f665d,WTS,POINT (-70.294262 44.056899)
44.089111,-69.145566,9053aeaf-bf9b-48ac-93d4-d7e8b281f4d5,WTS,POINT (-69.145566 44.089111)
44.86094,-69.708931,4de21946-445c-4b3b-8e6f-7e1da952f861,WTS,POINT (-69.708931 44.86094)
44.702879,-69.827232,5a16b931-8547-4b50-8a0d-4c8fdc3b6279,WTS,POINT (-69.827232 44.702879)
45.667925,-67.878887,9c8894ce-2860-41ed-a18c-0db431ac064c,WTS,POINT (-67.878887 45.667925)
43.54579,-70.593781,f4994440-d9ed-4b4f-9eb0-843c854e9ea8,WTS,POINT (-70.593781 43.54579)
44.229142,-68.676518,e54871c1-7760-4c6e-98cc-54b78490f0f1,WTS,POINT (-68.676518 44.229142)
43.97149,-70.797751,4b6e5666-c134-432a-a0b4-d94efd4e693b,WTS,POINT (-70.797751 43.97149)
44.700499,-69.198109,faf9dd74-53bd-42ad-9e1c-f1f4fddbe7c6,WTS,POINT (-69.198109 44.700499)
44.641669,-68.902091,899ab562-a9fb-48c4-9ee5-07721e5ddda9,WTS,POINT (-68.902091 44.641669)
44.633374,-68.848319,4771be30-61c3-4411-b3fe-a5d0a9bb4462,WTS,POINT (-68.848319 44.633374)
45.191449,-69.229091,33c5904c-d577-4a15-8882-833b42bd10a4,WTS,POINT (-69.229091 45.191449)
44.088111,-69.74327,d11e1ccc-21e5-4e39-bf26-ea7b51f0904a,WTS,POINT (-69.74327 44.088111)
45.625449,-68.575231,935e9ca0-8dd5-4454-93f7-6383c1e3b71d,WTS,POINT (-68.575231 45.625449)
44.293294,-68.343645,0e08d39e-c7e2-4e35-a889-fe1e3f7ec1ce,WTS,POINT (-68.343645 44.293294)
43.124909,-70.790732,c8ef8d7a-3be5-4a35-865f-769ec65fbb8c,WTS,POINT (-70.790732 43.124909)
44.54275,-68.423892,139fc1ca-7520-4cab-8010-885bf1a18807,WTS,POINT (-68.423892 44.54275)
45.249069,-68.567182,308505da-2f47-40a5-bfd2-6a0549fefd3a,WTS,POINT (-68.567182 45.249069)
45.143746,-70.433455,9e41e95f-8308-45b4-a900-9a5c1cc4218f,WTS,POINT (-70.433455 45.143746)
43.735399,-70.240142,0df4896a-f777-4929-8737-67f8e760eea9,WTS,POINT (-70.240142 43.735399)
44.660479,-70.145681,c3e99744-5fa0-45fc-a99f-a80ef465827f,WTS,POINT (-70.145681 44.660479)
44.621972,-68.273744,8554e4ea-0964-4206-ba5e-63451f26015c,WTS,POINT (-68.273744 44.621972)
43.855486,-70.10586,cfb668e3-0fa8-4894-bb85-f7b93b3451df,WTS,POINT (-70.10586 43.855486)
43.84773,-70.519052,e2f9b5ce-47b3-4ea2-871b-ebb4221b7bfd,WTS,POINT (-70.519052 43.84773)
44.019229,-70.967492,76af7275-eda9-484d-8379-d42489799b0a,WTS,POINT (-70.967492 44.019229)
45.054398,-69.156805,24e04bbc-9f76-4ad7-8c3b-a4128e42acec,WTS,POINT (-69.156805 45.054398)
43.756329,-69.775045,93651b34-68ce-4a56-af58-e7536f49b79c,WTS,POINT (-69.775045 43.756329)
44.394519,-70.972272,0fea0cd8-e9cf-45f0-b17e-9947fd9bbbf7,WTS,POINT (-70.972272 44.394519)
43.676929,-70.441382,9645a8bb-7954-4e9e-8eb4-09a69b89e212,WTS,POINT (-70.441382 43.676929)
44.90262,-68.6613,ffe9d1de-8c42-4bd3-936d-8bec3c2311c6,WTS,POINT (-68.6613 44.90262)
47.305038,-68.156009,ada44ec1-7422-4ec2-9fde-2050a7e0e5e0,WTS,POINT (-68.156009 47.305038)
43.8878,-70.328462,8acfb88b-caa3-404e-a3cb-e52a40259241,WTS,POINT (-70.328462 43.8878)
44.200459,-70.145363,25f1e5a4-dc60-4b03-8737-43eea743b05c,WTS,POINT (-70.145363 44.200459)
45.450471,-69.614545,4b2ede38-207c-48ad-9c5f-0140d0d22b9b,WTS,POINT (-69.614545 45.450471)
44.400999,-70.691482,da304da0-0263-4b40-9b9e-0ca2e539e458,WTS,POINT (-70.691482 44.400999)
44.74512,-68.847572,5cdf18fa-e049-4e38-95b7-b2640a85581c,WTS,POINT (-68.847572 44.74512)
44.544689,-68.310202,c289ba77-453b-4e10-9160-4136d49a3a8e,WTS,POINT (-68.310202 44.544689)
45.169053,-69.550452,563212e5-d842-4681-8ee1-f20004b7ae31,WTS,POINT (-69.550452 45.169053)
43.813319,-69.943331,e5867092-bd8c-4f1a-b30f-666204665418,WTS,POINT (-69.943331 43.813319)
44.152279,-70.612911,12e5408f-08ca-4162-a261-7226760b94ef,WTS,POINT (-70.612911 44.152279)
44.880952,-69.450601,f6bab3f8-68fb-4a31-af8a-9fab5762092b,WTS,POINT (-69.450601 44.880952)
44.229869,-70.375004,04384c66-9686-4ede-860d-09559ef0974b,WTS,POINT (-70.375004 44.229869)
44.82586,-68.889272,57fa622e-9747-45d6-a46f-1f28b134c958,WTS,POINT (-68.889272 44.82586)
45.186318,-68.696322,0b93de8c-9916-4f32-9fcb-ea8480546a61,WTS,POINT (-68.696322 45.186318)
44.987849,-68.878122,d20e1cde-4beb-4f63-9b71-06f8687952c6,WTS,POINT (-68.878122 44.987849)
45.283161,-67.667051,712b7487-7e7b-4eb9-9d25-12395fde917c,WTS,POINT (-67.667051 45.283161)
44.36801,-68.893912,88531cdd-0782-4621-acb7-456bee0b9935,WTS,POINT (-68.893912 44.36801)
